sequence_label,global_point_index,time_s,signal_raw,signal_scaled,source_folder,integral
4_Lys2,1867,4.735205546,3561,1.69801712036,009-P1-F1-Pip_1.D,
4_Lys2,1868,4.930964111,3697,1.76286697388,009-P1-F1-Pip_1.D,
4_Lys2,1869,5.126722675,3931,1.8744468689,009-P1-F1-Pip_1.D,
4_Lys2,1870,5.322481240,4303,2.05183029175,009-P1-F1-Pip_1.D,
4_Lys2,1871,5.518239804,4859,2.31695175171,009-P1-F1-Pip_1.D,
4_Lys2,1872,5.713998369,5644,2.6912689209,009-P1-F1-Pip_1.D,
4_Lys2,1873,5.909756933,6698,3.19385528564,009-P1-F1-Pip_1.D,
4_Lys2,1874,6.105515498,8047,3.83710861206,009-P1-F1-Pip_1.D,
4_Lys2,1875,6.301274062,9709,4.62961196899,009-P1-F1-Pip_1.D,
4_Lys2,1876,6.497032626,11693,5.57565689087,009-P1-F1-Pip_1.D,
4_Lys2,1877,6.692791191,13992,6.67190551758,009-P1-F1-Pip_1.D,
4_Lys2,1878,6.888549755,16589,7.91025161743,009-P1-F1-Pip_1.D,
4_Lys2,1879,7.084308320,19466,9.28211212158,009-P1-F1-Pip_1.D,
4_Lys2,1880,7.280066884,22613,10.7827186584,009-P1-F1-Pip_1.D,
4_Lys2,1881,7.475825449,26031,12.4125480652,009-P1-F1-Pip_1.D,
4_Lys2,1882,7.671584013,29717,14.1701698303,009-P1-F1-Pip_1.D,
4_Lys2,1883,7.867342577,33681,16.0603523254,009-P1-F1-Pip_1.D,
4_Lys2,1884,8.063101142,37941,18.0916786194,009-P1-F1-Pip_1.D,
4_Lys2,1885,8.258859706,42522,20.2760696411,009-P1-F1-Pip_1.D,
4_Lys2,1886,8.454618271,47445,22.6235389709,009-P1-F1-Pip_1.D,
4_Lys2,1887,8.650376835,52726,25.1417160034,009-P1-F1-Pip_1.D,
4_Lys2,1888,8.846135400,58387,27.841091156,009-P1-F1-Pip_1.D,
4_Lys2,1889,9.041893964,64454,30.7340621948,009-P1-F1-Pip_1.D,
4_Lys2,1890,9.237652529,70959,33.8358879089,009-P1-F1-Pip_1.D,
4_Lys2,1891,9.433411093,77932,37.1608734131,009-P1-F1-Pip_1.D,
4_Lys2,1892,9.629169657,85406,40.7247543335,009-P1-F1-Pip_1.D,
4_Lys2,1893,9.824928222,93416,44.5442199707,009-P1-F1-Pip_1.D,
4_Lys2,1894,10.020686786,101992,48.6335754395,009-P1-F1-Pip_1.D,
4_Lys2,1895,10.216445351,106138,50.6105422974,009-P1-F1-Pip_1.D,
4_Lys2,1896,10.412203915,115306,54.9821853638,009-P1-F1-Pip_1.D,
4_Lys2,1897,10.607962480,125085,59.6451759338,009-P1-F1-Pip_1.D,
4_Lys2,1898,10.803721044,135489,64.6061897278,009-P1-F1-Pip_1.D,
4_Lys2,1899,10.999479608,146534,69.8728561401,009-P1-F1-Pip_1.D,
4_Lys2,1900,11.195238173,158235,75.4523277283,009-P1-F1-Pip_1.D,
4_Lys2,1901,11.390996737,170600,81.3484191895,009-P1-F1-Pip_1.D,
4_Lys2,1902,11.586755302,183629,87.5611305237,009-P1-F1-Pip_1.D,
4_Lys2,1903,11.782513866,197317,94.0880775452,009-P1-F1-Pip_1.D,
4_Lys2,1904,11.978272431,211656,100.925445557,009-P1-F1-Pip_1.D,
4_Lys2,1905,12.174030995,226628,108.064651489,009-P1-F1-Pip_1.D,
4_Lys2,1906,12.369789560,242204,115.491867065,009-P1-F1-Pip_1.D,
4_Lys2,1907,12.565548124,258352,123.191833496,009-P1-F1-Pip_1.D,
4_Lys2,1908,12.761306688,275044,131.151199341,009-P1-F1-Pip_1.D,
4_Lys2,1909,12.957065253,292250,139.355659485,009-P1-F1-Pip_1.D,
4_Lys2,1910,13.152823817,309923,147.782802582,009-P1-F1-Pip_1.D,
4_Lys2,1911,13.348582382,328011,156.407833099,009-P1-F1-Pip_1.D,
4_Lys2,1912,13.544340946,346460,165.205001831,009-P1-F1-Pip_1.D,
4_Lys2,1913,13.740099511,365228,174.154281616,009-P1-F1-Pip_1.D,
4_Lys2,1914,13.935858075,384261,183.229923248,009-P1-F1-Pip_1.D,
4_Lys2,1915,14.131616639,403507,192.407131195,009-P1-F1-Pip_1.D,
4_Lys2,1916,14.327375204,422922,201.664924622,009-P1-F1-Pip_1.D,
4_Lys2,1917,14.523133768,442470,210.98613739,009-P1-F1-Pip_1.D,
4_Lys2,1918,14.718892333,462122,220.356941223,009-P1-F1-Pip_1.D,
4_Lys2,1919,14.914650897,481842,229.760169983,009-P1-F1-Pip_1.D,
4_Lys2,1920,15.110409462,501612,239.187240601,009-P1-F1-Pip_1.D,
4_Lys2,1921,15.306168026,521425,248.634815216,009-P1-F1-Pip_1.D,
4_Lys2,1922,15.501926591,541285,258.104801178,009-P1-F1-Pip_1.D,
4_Lys2,1923,15.697685155,561213,267.607212067,009-P1-F1-Pip_1.D,
4_Lys2,1924,15.893443719,581240,277.156829834,009-P1-F1-Pip_1.D,
4_Lys2,1925,16.089202284,601408,286.773681641,009-P1-F1-Pip_1.D,
4_Lys2,1926,16.284960848,621770,296.483039856,009-P1-F1-Pip_1.D,
4_Lys2,1927,16.480719413,642379,306.310176849,009-P1-F1-Pip_1.D,
4_Lys2,1928,16.676477977,663288,316.28036499,009-P1-F1-Pip_1.D,
4_Lys2,1929,16.872236542,684550,326.418876648,009-P1-F1-Pip_1.D,
4_Lys2,1930,17.067995106,706219,336.751461029,009-P1-F1-Pip_1.D,
4_Lys2,1931,17.263753670,728353,347.305774689,009-P1-F1-Pip_1.D,
4_Lys2,1932,17.459512235,751006,358.107566833,009-P1-F1-Pip_1.D,
4_Lys2,1933,17.655270799,774222,369.177818298,009-P1-F1-Pip_1.D,
4_Lys2,1934,17.851029364,798039,380.534648895,009-P1-F1-Pip_1.D,
4_Lys2,1935,18.046787928,822486,392.191886902,009-P1-F1-Pip_1.D,
4_Lys2,1936,18.242546493,847593,404.163837433,009-P1-F1-Pip_1.D,
4_Lys2,1937,18.438305057,873378,416.459083557,009-P1-F1-Pip_1.D,
4_Lys2,1938,18.634063622,899852,429.082870483,009-P1-F1-Pip_1.D,
4_Lys2,1939,18.829822186,927084,442.068099976,009-P1-F1-Pip_1.D,
4_Lys2,1940,19.025580750,955231,455.489635468,009-P1-F1-Pip_1.D,
4_Lys2,1941,19.221339315,984447,469.420909882,009-P1-F1-Pip_1.D,
4_Lys2,1942,19.417097879,1014796,483.892440796,009-P1-F1-Pip_1.D,
4_Lys2,1943,19.612856444,1046219,498.876094818,009-P1-F1-Pip_1.D,
4_Lys2,1944,19.808615008,1078642,514.336585999,009-P1-F1-Pip_1.D,
4_Lys2,1945,20.004373573,1103639,526.256084442,009-P1-F1-Pip_1.D,
4_Lys2,1946,20.200132137,1107786,528.233528137,009-P1-F1-Pip_1.D,
4_Lys2,1947,20.395890701,1137573,542.437076569,009-P1-F1-Pip_1.D,
4_Lys2,1948,20.591649266,1171931,558.82024765,009-P1-F1-Pip_1.D,
4_Lys2,1949,20.787407830,1206581,575.342655182,009-P1-F1-Pip_1.D,
4_Lys2,1950,20.983166395,1241512,591.999053955,009-P1-F1-Pip_1.D,
4_Lys2,1951,21.178924959,1276732,608.793258667,009-P1-F1-Pip_1.D,
4_Lys2,1952,21.374683524,1312244,625.726699829,009-P1-F1-Pip_1.D,
4_Lys2,1953,21.570442088,1348064,642.807006836,009-P1-F1-Pip_1.D,
4_Lys2,1954,21.766200653,1384215,660.045146942,009-P1-F1-Pip_1.D,
4_Lys2,1955,21.961959217,1420712,677.448272705,009-P1-F1-Pip_1.D,
4_Lys2,1956,22.157717781,1457570,695.023536682,009-P1-F1-Pip_1.D,
4_Lys2,1957,22.353476346,1494820,712.785720825,009-P1-F1-Pip_1.D,
4_Lys2,1958,22.549234910,1532488,730.7472229,009-P1-F1-Pip_1.D,
4_Lys2,1959,22.744993475,1570586,748.913764954,009-P1-F1-Pip_1.D,
4_Lys2,1960,22.940752039,1609101,767.279148102,009-P1-F1-Pip_1.D,
4_Lys2,1961,23.136510604,1648032,785.842895508,009-P1-F1-Pip_1.D,
4_Lys2,1962,23.332269168,1687374,804.602622986,009-P1-F1-Pip_1.D,
4_Lys2,1963,23.528027732,1727101,823.54593277,009-P1-F1-Pip_1.D,
4_Lys2,1964,23.723786297,1767195,842.664241791,009-P1-F1-Pip_1.D,
4_Lys2,1965,23.919544861,1807629,861.944675446,009-P1-F1-Pip_1.D,
4_Lys2,1966,24.115303426,1848373,881.372928619,009-P1-F1-Pip_1.D,
4_Lys2,1967,24.311061990,1889393,900.932788849,009-P1-F1-Pip_1.D,
4_Lys2,1968,24.506820555,1930645,920.603275299,009-P1-F1-Pip_1.D,
4_Lys2,1969,24.702579119,1972069,940.35577774,009-P1-F1-Pip_1.D,
4_Lys2,1970,24.898337684,2013589,960.154056549,009-P1-F1-Pip_1.D,
4_Lys2,1971,25.094096248,2055111,979.953289032,009-P1-F1-Pip_1.D,
4_Lys2,1972,25.289854812,2096609,999.741077423,009-P1-F1-Pip_1.D,
4_Lys2,1973,25.485613377,2138041,1019.49739456,009-P1-F1-Pip_1.D,
4_Lys2,1974,25.681371941,2179357,1039.19839859,009-P1-F1-Pip_1.D,
4_Lys2,1975,25.877130506,2220505,1058.81929398,009-P1-F1-Pip_1.D,
4_Lys2,1976,26.072889070,2261421,1078.32956314,009-P1-F1-Pip_1.D,
4_Lys2,1977,26.268647635,2302049,1097.7025032,009-P1-F1-Pip_1.D,
4_Lys2,1978,26.464406199,2342270,1116.88137054,009-P1-F1-Pip_1.D,
4_Lys2,1979,26.660164763,2381971,1135.81228256,009-P1-F1-Pip_1.D,
4_Lys2,1980,26.855923328,2421065,1154.45375443,009-P1-F1-Pip_1.D,
4_Lys2,1981,27.051681892,2459484,1172.77336121,009-P1-F1-Pip_1.D,
4_Lys2,1982,27.247440457,2497158,1190.7377243,009-P1-F1-Pip_1.D,
4_Lys2,1983,27.443199021,2534009,1208.30965042,009-P1-F1-Pip_1.D,
4_Lys2,1984,27.638957586,2569934,1225.44002533,009-P1-F1-Pip_1.D,
4_Lys2,1985,27.834716150,2604862,1242.09499359,009-P1-F1-Pip_1.D,
4_Lys2,1986,28.030474715,2638704,1258.2321167,009-P1-F1-Pip_1.D,
4_Lys2,1987,28.226233279,2671383,1273.81467819,009-P1-F1-Pip_1.D,
4_Lys2,1988,28.421991843,2702825,1288.80739212,009-P1-F1-Pip_1.D,
4_Lys2,1989,28.617750408,2732963,1303.17831039,009-P1-F1-Pip_1.D,
4_Lys2,1990,28.813508972,2761737,1316.89882278,009-P1-F1-Pip_1.D,
4_Lys2,1991,29.009267537,2789028,1329.91218567,009-P1-F1-Pip_1.D,
4_Lys2,1992,29.205026101,2814776,1342.18978882,009-P1-F1-Pip_1.D,
4_Lys2,1993,29.400784666,2838937,1353.7106514,009-P1-F1-Pip_1.D,
4_Lys2,1994,29.596543230,2861497,1364.46809769,009-P1-F1-Pip_1.D,
4_Lys2,1995,29.792301794,2882424,1374.4468689,009-P1-F1-Pip_1.D,
4_Lys2,1996,29.988060359,2901729,1383.65221024,009-P1-F1-Pip_1.D,
4_Lys2,1997,30.183818923,2919448,1392.10128784,009-P1-F1-Pip_1.D,
4_Lys2,1998,30.379577488,2923594,1394.0782547,009-P1-F1-Pip_1.D,
4_Lys2,1999,30.575336052,2939674,1401.7457962,009-P1-F1-Pip_1.D,
4_Lys2,2000,30.771094617,2954044,1408.59794617,009-P1-F1-Pip_1.D,
4_Lys2,2001,30.966853181,2966685,1414.62564468,009-P1-F1-Pip_1.D,
4_Lys2,2002,31.162611746,2977635,1419.84701157,009-P1-F1-Pip_1.D,
4_Lys2,2003,31.358370310,2986888,1424.25918579,009-P1-F1-Pip_1.D,
4_Lys2,2004,31.554128874,2994426,1427.85358429,009-P1-F1-Pip_1.D,
4_Lys2,2005,31.749887439,3000323,1430.66549301,009-P1-F1-Pip_1.D,
4_Lys2,2006,31.945646003,3004656,1432.73162842,009-P1-F1-Pip_1.D,
4_Lys2,2007,32.141404568,3007439,1434.05866623,009-P1-F1-Pip_1.D,
4_Lys2,2008,32.337163132,3008607,1434.61561203,009-P1-F1-Pip_1.D,
4_Lys2,2009,32.532921697,3008143,1434.39435959,009-P1-F1-Pip_1.D,
4_Lys2,2010,32.728680261,3006103,1433.42161179,009-P1-F1-Pip_1.D,
4_Lys2,2011,32.924438825,3002544,1431.72454834,009-P1-F1-Pip_1.D,
4_Lys2,2012,33.120197390,2997494,1429.31652069,009-P1-F1-Pip_1.D,
4_Lys2,2013,33.315955954,2990981,1426.21088028,009-P1-F1-Pip_1.D,
4_Lys2,2014,33.511714519,2983101,1422.45340347,009-P1-F1-Pip_1.D,
4_Lys2,2015,33.707473083,2973926,1418.07842255,009-P1-F1-Pip_1.D,
4_Lys2,2016,33.903231648,2963472,1413.09356689,009-P1-F1-Pip_1.D,
4_Lys2,2017,34.098990212,2951702,1407.48119354,009-P1-F1-Pip_1.D,
4_Lys2,2018,34.294748777,2938641,1401.25322342,009-P1-F1-Pip_1.D,
4_Lys2,2019,34.490507341,2924322,1394.42539215,009-P1-F1-Pip_1.D,
4_Lys2,2020,34.686265905,2908780,1387.01438904,009-P1-F1-Pip_1.D,
4_Lys2,2021,34.882024470,2892080,1379.0512085,009-P1-F1-Pip_1.D,
4_Lys2,2022,35.077783034,2874333,1370.58877945,009-P1-F1-Pip_1.D,
4_Lys2,2023,35.273541599,2855647,1361.67860031,009-P1-F1-Pip_1.D,
4_Lys2,2024,35.469300163,2836015,1352.31733322,009-P1-F1-Pip_1.D,
4_Lys2,2025,35.665058728,2815373,1342.4744606,009-P1-F1-Pip_1.D,
4_Lys2,2026,35.860817292,2793745,1332.16142654,009-P1-F1-Pip_1.D,
4_Lys2,2027,36.056575856,2771213,1321.4173317,009-P1-F1-Pip_1.D,
4_Lys2,2028,36.252334421,2747809,1310.25743484,009-P1-F1-Pip_1.D,
4_Lys2,2029,36.448092985,2723548,1298.68888855,009-P1-F1-Pip_1.D,
4_Lys2,2030,36.643851550,2698525,1286.75699234,009-P1-F1-Pip_1.D,
4_Lys2,2031,36.839610114,2672885,1274.5308876,009-P1-F1-Pip_1.D,
4_Lys2,2032,37.035368679,2646681,1262.03584671,009-P1-F1-Pip_1.D,
4_Lys2,2033,37.231127243,2619872,1249.25231934,009-P1-F1-Pip_1.D,
4_Lys2,2034,37.426885808,2592453,1236.1779213,009-P1-F1-Pip_1.D,
4_Lys2,2035,37.622644372,2564464,1222.83172607,009-P1-F1-Pip_1.D,
4_Lys2,2036,37.818402936,2535968,1209.24377441,009-P1-F1-Pip_1.D,
4_Lys2,2037,38.014161501,2507028,1195.44410706,009-P1-F1-Pip_1.D,
4_Lys2,2038,38.209920065,2477698,1181.45847321,009-P1-F1-Pip_1.D,
4_Lys2,2039,38.405678630,2448042,1167.31739044,009-P1-F1-Pip_1.D,
4_Lys2,2040,38.601437194,2418115,1153.04708481,009-P1-F1-Pip_1.D,
4_Lys2,2041,38.797195759,2387960,1138.6680603,009-P1-F1-Pip_1.D,
4_Lys2,2042,38.992954323,2357603,1124.19271469,009-P1-F1-Pip_1.D,
4_Lys2,2043,39.188712887,2327047,1109.62247849,009-P1-F1-Pip_1.D,
4_Lys2,2044,39.384471452,2296319,1094.97022629,009-P1-F1-Pip_1.D,
4_Lys2,2045,39.580230016,2265461,1080.25598526,009-P1-F1-Pip_1.D,
4_Lys2,2046,39.775988581,2234482,1065.48404694,009-P1-F1-Pip_1.D,
4_Lys2,2047,39.971747145,2203387,1050.6567955,009-P1-F1-Pip_1.D,
4_Lys2,2048,40.167505710,2172171,1035.77184677,009-P1-F1-Pip_1.D,
4_Lys2,2049,40.363264274,2176318,1037.74929047,009-P1-F1-Pip_1.D,
4_Lys2,2050,40.559022838,2145008,1022.81951904,009-P1-F1-Pip_1.D,
4_Lys2,2051,40.754781403,2113658,1007.87067413,009-P1-F1-Pip_1.D,
4_Lys2,2052,40.950539967,2082310,992.922782898,009-P1-F1-Pip_1.D,
4_Lys2,2053,41.146298532,2050996,977.991104126,009-P1-F1-Pip_1.D,
4_Lys2,2054,41.342057096,2019741,963.087558746,009-P1-F1-Pip_1.D,
4_Lys2,2055,41.537815661,1988587,948.23217392,009-P1-F1-Pip_1.D,
4_Lys2,2056,41.733574225,1957570,933.442115784,009-P1-F1-Pip_1.D,
4_Lys2,2057,41.929332790,1926680,918.712615967,009-P1-F1-Pip_1.D,
4_Lys2,2058,42.125091354,1895906,904.03842926,009-P1-F1-Pip_1.D,
4_Lys2,2059,42.320849918,1865261,889.425754547,009-P1-F1-Pip_1.D,
4_Lys2,2060,42.516608483,1834777,874.889850616,009-P1-F1-Pip_1.D,
4_Lys2,2061,42.712367047,1804474,860.440254211,009-P1-F1-Pip_1.D,
4_Lys2,2062,42.908125612,1774372,846.086502075,009-P1-F1-Pip_1.D,
4_Lys2,2063,43.103884176,1744511,831.847667694,009-P1-F1-Pip_1.D,
4_Lys2,2064,43.299642741,1714925,817.739963531,009-P1-F1-Pip_1.D,
4_Lys2,2065,43.495401305,1685605,803.759098053,009-P1-F1-Pip_1.D,
4_Lys2,2066,43.691159869,1656537,789.898395538,009-P1-F1-Pip_1.D,
4_Lys2,2067,43.886918434,1627736,776.165008545,009-P1-F1-Pip_1.D,
4_Lys2,2068,44.082676998,1599212,762.563705444,009-P1-F1-Pip_1.D,
4_Lys2,2069,44.278435563,1570959,749.091625214,009-P1-F1-Pip_1.D,
4_Lys2,2070,44.474194127,1542973,735.746860504,009-P1-F1-Pip_1.D,
4_Lys2,2071,44.669952692,1515290,722.546577454,009-P1-F1-Pip_1.D,
4_Lys2,2072,44.865711256,1487933,709.501743317,009-P1-F1-Pip_1.D,
4_Lys2,2073,45.061469821,1460899,696.610927582,009-P1-F1-Pip_1.D,
4_Lys2,2074,45.257228385,1434168,683.864593506,009-P1-F1-Pip_1.D,
4_Lys2,2075,45.452986949,1407754,671.269416809,009-P1-F1-Pip_1.D,
4_Lys2,2076,45.648745514,1381669,658.831119537,009-P1-F1-Pip_1.D,
4_Lys2,2077,45.844504078,1355918,646.552085876,009-P1-F1-Pip_1.D,
4_Lys2,2078,46.040262643,1330510,634.436607361,009-P1-F1-Pip_1.D,
4_Lys2,2079,46.236021207,1305454,622.488975525,009-P1-F1-Pip_1.D,
4_Lys2,2080,46.431779772,1280751,610.709667206,009-P1-F1-Pip_1.D,
4_Lys2,2081,46.627538336,1256390,599.093437195,009-P1-F1-Pip_1.D,
4_Lys2,2082,46.823296900,1232363,587.636470795,009-P1-F1-Pip_1.D,
4_Lys2,2083,47.019055465,1208676,576.341629028,009-P1-F1-Pip_1.D,
4_Lys2,2084,47.214814029,1185328,565.208435059,009-P1-F1-Pip_1.D,
4_Lys2,2085,47.410572594,1162321,554.23784256,009-P1-F1-Pip_1.D,
4_Lys2,2086,47.606331158,1139665,543.434619904,009-P1-F1-Pip_1.D,
4_Lys2,2087,47.802089723,1117375,532.805919647,009-P1-F1-Pip_1.D,
4_Lys2,2088,47.997848287,1095463,522.357463837,009-P1-F1-Pip_1.D,
4_Lys2,2089,48.193606852,1073927,512.088298798,009-P1-F1-Pip_1.D,
4_Lys2,2090,48.389365416,1052763,501.996517181,009-P1-F1-Pip_1.D,
4_Lys2,2091,48.585123980,1031966,492.079734802,009-P1-F1-Pip_1.D,
4_Lys2,2092,48.780882545,1011531,482.335567474,009-P1-F1-Pip_1.D,
4_Lys2,2093,48.976641109,991449,472.759723663,009-P1-F1-Pip_1.D,
4_Lys2,2094,49.172399674,971717,463.350772858,009-P1-F1-Pip_1.D,
4_Lys2,2095,49.368158238,952328,454.105377197,009-P1-F1-Pip_1.D,
4_Lys2,2096,49.563916803,933277,445.021152496,009-P1-F1-Pip_1.D,
4_Lys2,2097,49.759675367,914559,436.095714569,009-P1-F1-Pip_1.D,
4_Lys2,2098,49.955433931,896166,427.325248718,009-P1-F1-Pip_1.D,
4_Lys2,2099,50.151192496,878102,418.711662292,009-P1-F1-Pip_1.D,
4_Lys2,2100,50.346951060,860367,410.254955292,009-P1-F1-Pip_1.D,
4_Lys2,2101,50.542709625,864513,412.23192215,009-P1-F1-Pip_1.D,
4_Lys2,2102,50.738468189,847105,403.9311409,009-P1-F1-Pip_1.D,
4_Lys2,2103,50.934226754,830024,395.7862854,009-P1-F1-Pip_1.D,
4_Lys2,2104,51.129985318,813273,387.798786163,009-P1-F1-Pip_1.D,
4_Lys2,2105,51.325743883,796856,379.970550537,009-P1-F1-Pip_1.D,
4_Lys2,2106,51.521502447,780770,372.30014801,009-P1-F1-Pip_1.D,
4_Lys2,2107,51.717261011,764999,364.779949188,009-P1-F1-Pip_1.D,
4_Lys2,2108,51.913019576,749533,357.405185699,009-P1-F1-Pip_1.D,
4_Lys2,2109,52.108778140,734373,350.176334381,009-P1-F1-Pip_1.D,
4_Lys2,2110,52.304536705,719518,343.092918396,009-P1-F1-Pip_1.D,
4_Lys2,2111,52.500295269,704966,336.15398407,009-P1-F1-Pip_1.D,
4_Lys2,2112,52.696053834,690706,329.354286194,009-P1-F1-Pip_1.D,
4_Lys2,2113,52.891812398,676729,322.689533234,009-P1-F1-Pip_1.D,
4_Lys2,2114,53.087570962,663036,316.160202026,009-P1-F1-Pip_1.D,
4_Lys2,2115,53.283329527,649618,309.762001038,009-P1-F1-Pip_1.D,
4_Lys2,2116,53.479088091,636467,303.49111557,009-P1-F1-Pip_1.D,
4_Lys2,2117,53.674846656,623575,297.343730927,009-P1-F1-Pip_1.D,
4_Lys2,2118,53.870605220,610946,291.321754456,009-P1-F1-Pip_1.D,
4_Lys2,2119,54.066363785,598586,285.42804718,009-P1-F1-Pip_1.D,
4_Lys2,2120,54.262122349,586492,279.661178589,009-P1-F1-Pip_1.D,
4_Lys2,2121,54.457880914,574654,274.01638031,009-P1-F1-Pip_1.D,
4_Lys2,2122,54.653639478,563066,268.490791321,009-P1-F1-Pip_1.D,
4_Lys2,2123,54.849398042,551723,263.082027435,009-P1-F1-Pip_1.D,
4_Lys2,2124,55.045156607,540616,257.785797119,009-P1-F1-Pip_1.D,
4_Lys2,2125,55.240915171,529739,252.599239349,009-P1-F1-Pip_1.D,
4_Lys2,2126,55.436673736,519093,247.522830963,009-P1-F1-Pip_1.D,
4_Lys2,2127,55.632432300,508681,242.558002472,009-P1-F1-Pip_1.D,
4_Lys2,2128,55.828190865,498501,237.703800201,009-P1-F1-Pip_1.D,
4_Lys2,2129,56.023949429,488547,232.957363129,009-P1-F1-Pip_1.D,
4_Lys2,2130,56.219707993,478819,228.318691254,009-P1-F1-Pip_1.D,
4_Lys2,2131,56.415466558,469307,223.783016205,009-P1-F1-Pip_1.D,
4_Lys2,2132,56.611225122,460002,219.346046448,009-P1-F1-Pip_1.D,
4_Lys2,2133,56.806983687,450903,215.007305145,009-P1-F1-Pip_1.D,
4_Lys2,2134,57.002742251,442005,210.764408112,009-P1-F1-Pip_1.D,
4_Lys2,2135,57.198500816,433307,206.61687851,009-P1-F1-Pip_1.D,
4_Lys2,2136,57.394259380,424805,202.56280899,009-P1-F1-Pip_1.D,
4_Lys2,2137,57.590017945,416497,198.60124588,009-P1-F1-Pip_1.D,
4_Lys2,2138,57.785776509,408389,194.735050201,009-P1-F1-Pip_1.D,
4_Lys2,2139,57.981535073,400483,190.965175629,009-P1-F1-Pip_1.D,
4_Lys2,2140,58.177293638,392776,187.29019165,009-P1-F1-Pip_1.D,
4_Lys2,2141,58.373052202,385259,183.705806732,009-P1-F1-Pip_1.D,
4_Lys2,2142,58.568810767,377921,180.206775665,009-P1-F1-Pip_1.D,
4_Lys2,2143,58.764569331,370751,176.787853241,009-P1-F1-Pip_1.D,
4_Lys2,2144,58.960327896,363735,173.442363739,009-P1-F1-Pip_1.D,
4_Lys2,2145,59.156086460,356858,170.163154602,009-P1-F1-Pip_1.D,
4_Lys2,2146,59.351845024,350114,166.947364807,009-P1-F1-Pip_1.D,
4_Lys2,2147,59.547603589,343501,163.79404068,009-P1-F1-Pip_1.D,
4_Lys2,2148,59.743362153,337021,160.704135895,009-P1-F1-Pip_1.D,
4_Lys2,2149,59.939120718,330680,157.680511475,009-P1-F1-Pip_1.D,
4_Lys2,2150,60.134879282,324481,154.724597931,009-P1-F1-Pip_1.D,
4_Lys2,2151,60.330637847,318419,151.834011078,009-P1-F1-Pip_1.D,
4_Lys2,2152,60.526396411,322593,153.824329376,009-P1-F1-Pip_1.D,
4_Lys2,2153,60.722154976,316666,150.99811554,009-P1-F1-Pip_1.D,
4_Lys2,2154,60.917913540,310876,148.237228394,009-P1-F1-Pip_1.D,
4_Lys2,2155,61.113672104,305225,145.542621613,009-P1-F1-Pip_1.D,
4_Lys2,2156,61.309430669,299704,142.910003662,009-P1-F1-Pip_1.D,
4_Lys2,2157,61.505189233,294311,140.338420868,009-P1-F1-Pip_1.D,
4_Lys2,2158,61.700947798,289049,137.829303741,009-P1-F1-Pip_1.D,
4_Lys2,2159,61.896706362,283914,135.380744934,009-P1-F1-Pip_1.D,
4_Lys2,2160,62.092464927,278896,132.987976074,009-P1-F1-Pip_1.D,
4_Lys2,2161,62.288223491,273993,130.650043488,009-P1-F1-Pip_1.D,
4_Lys2,2162,62.483982055,269207,128.367900848,009-P1-F1-Pip_1.D,
4_Lys2,2163,62.679740620,264536,126.140594482,009-P1-F1-Pip_1.D,
4_Lys2,2164,62.875499184,259972,123.964309692,009-P1-F1-Pip_1.D,
4_Lys2,2165,63.071257749,255515,121.839046478,009-P1-F1-Pip_1.D,
4_Lys2,2166,63.267016313,251166,119.765281677,009-P1-F1-Pip_1.D,
4_Lys2,2167,63.462774878,246923,117.742061615,009-P1-F1-Pip_1.D,
4_Lys2,2168,63.658533442,242782,115.767478943,009-P1-F1-Pip_1.D,
4_Lys2,2169,63.854292007,238739,113.839626312,009-P1-F1-Pip_1.D,
4_Lys2,2170,64.050050571,234793,111.958026886,009-P1-F1-Pip_1.D,
4_Lys2,2171,64.245809135,230941,110.121250153,009-P1-F1-Pip_1.D,
4_Lys2,2172,64.441567700,227179,108.327388763,009-P1-F1-Pip_1.D,
4_Lys2,2173,64.637326264,223501,106.573581696,009-P1-F1-Pip_1.D,
4_Lys2,2174,64.833084829,219906,104.859352112,009-P1-F1-Pip_1.D,
4_Lys2,2175,65.028843393,216394,103.184700012,009-P1-F1-Pip_1.D,
4_Lys2,2176,65.224601958,212968,101.551055908,009-P1-F1-Pip_1.D,
4_Lys2,2177,65.420360522,209629,99.958896637,009-P1-F1-Pip_1.D,
4_Lys2,2178,65.616119086,206375,98.4072685242,009-P1-F1-Pip_1.D,
4_Lys2,2179,65.811877651,203205,96.8956947327,009-P1-F1-Pip_1.D,
4_Lys2,2180,66.007636215,200113,95.4213142395,009-P1-F1-Pip_1.D,
4_Lys2,2181,66.203394780,197096,93.9826965332,009-P1-F1-Pip_1.D,
4_Lys2,2182,66.399153344,194147,92.5765037537,009-P1-F1-Pip_1.D,
4_Lys2,2183,66.594911909,191258,91.1989212036,009-P1-F1-Pip_1.D,
4_Lys2,2184,66.790670473,188431,89.8509025574,009-P1-F1-Pip_1.D,
4_Lys2,2185,66.986429038,185671,88.5348320007,009-P1-F1-Pip_1.D,
4_Lys2,2186,67.182187602,182984,87.2535705566,009-P1-F1-Pip_1.D,
4_Lys2,2187,67.377946166,180365,86.0047340393,009-P1-F1-Pip_1.D,
4_Lys2,2188,67.573704731,177808,84.7854614258,009-P1-F1-Pip_1.D,
4_Lys2,2189,67.769463295,175312,83.5952758789,009-P1-F1-Pip_1.D,
4_Lys2,2190,67.965221860,172879,82.435131073,009-P1-F1-Pip_1.D,
4_Lys2,2191,68.160980424,170509,81.3050270081,009-P1-F1-Pip_1.D,
